0,0,0,0,0,70,70,0,0,0,0,0,0,70,70,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,70,70,0,0,0,0,0,0,70,70,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,149,0,0,120,118,118,149,0,0,0,0,120,118,118,149,0,0,0,0,120,118,118,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,120,149,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,335,335,335,335,185,335,271,0,0,117,118,118,119,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,146,146,146,146,234,265,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,146,146,146,146,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,146,146,146,146,0,0,0,0,0,0,0,0
118,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,0,118,118,118,118,118,118,118,118,118,146,146,146,146,0,0,0,0,0,0,0,0
146,146,146,146,146,146,146,146,146,146,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,146,146,146,146,0,0,0,0,0,0,236,234
146,146,146,146,146,146,146,146,146,146,0,0,0,0,0,0,0,0,146,146,146,0,0,146,146,146,146,146,146,146,146,0,0,0,0,0,0,0,0
146,146,146,146,146,146,146,146,146,146,0,0,0,0,0,0,0,0,146,146,146,0,146,146,146,146,146,146,146,146,146,0,0,0,0,0,0,0,0
0,0,0,0,0,0,146,146,146,146,0,0,0,0,0,0,0,0,146,146,0,0,146,146,146,146,146,146,146,146,146,0,0,0,0,0,0,0,0
0,0,0,0,0,0,146,146,146,146,0,0,0,0,0,0,0,0,0,0,0,146,146,146,146,146,146,146,146,146,146,234,265,0,0,0,0,0,0
0,0,0,0,0,0,146,146,146,146,0,0,0,0,0,0,0,0,146,146,146,0,0,336,0,0,146,146,146,146,146,0,0,0,0,0,0,0,0
0,146,146,146,0,146,146,146,146,146,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,146,146,146,0,0,0,0,0,0,0,0
0,146,146,146,0,146,146,146,146,146,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,146,146,146,0,0,0,0,0,0,0,0
0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,357,357,357,355,0,0,0,0,0,0,0,0,0,0,0,236,234
0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,235,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
