0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,186,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,184,185,183,0,186,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,186,183,185,186,184,183,186,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,184,185,184,185,183,185,186,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,186,184,185,186,186,185,184,185,185,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,182,210,210,210,210,210,210,272,210,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,176,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214,214,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
207,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,70,0,182,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,70,0,0,0,0,0,0,182,211,0,0,0,0,0,0,0,0,0,214,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,69,0,0,0,0,0,0,0,0,0,0,0,182,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,176,176,214,214,214,176,176,177,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,175,204,204,204,214,214,214,204,204,204,0,0,0,0,0,0,0,0,0,0,0,0,70
175,176,176,176,176,176,176,177,0,0,0,0,175,176,176,175,204,204,204,204,214,214,214,204,204,204,176,177,0,0,0,0,0,0,0,0,0,0,70
204,204,204,204,204,204,204,204,0,0,0,0,204,204,204,204,204,204,204,204,214,214,214,204,204,204,204,204,0,0,0,0,0,0,0,0,0,0,70
204,204,204,204,204,204,204,204,12,12,12,12,204,204,204,204,204,204,204,204,214,214,214,204,204,204,204,204,0,0,0,0,0,0,0,0,0,0,70
204,204,204,204,204,204,204,204,40,40,40,40,204,204,204,204,204,204,204,204,214,214,214,204,204,204,204,204,0,0,0,0,0,0,0,0,0,0,70
204,204,204,204,204,204,204,204,40,40,40,40,204,204,204,204,204,204,204,204,214,214,214,204,204,204,204,204,185,185,185,185,185,155,155,155,155,155,69
